"","s01_rs3_A","s01_rs3_C","s01_rs3_T","s01_rs3_G","s01_rs3_N","s02_rs3_A","s02_rs3_C","s02_rs3_T","s02_rs3_G","s02_rs3_N","s03_rs5_A","s03_rs5_C","s03_rs5_T","s03_rs5_G","s03_rs5_N","s04_rl3_A","s04_rl3_C","s04_rl3_T","s04_rl3_G","s04_rl3_N","s05_rl3_A","s05_rl3_C","s05_rl3_T","s05_rl3_G","s05_rl3_N","s06_rl5_A","s06_rl5_C","s06_rl5_T","s06_rl5_G","s06_rl5_N","s07_dl3_A","s07_dl3_C","s07_dl3_T","s07_dl3_G","s07_dl3_N","s08_dl3_A","s08_dl3_C","s08_dl3_T","s08_dl3_G","s08_dl3_N","s09_dl5_A","s09_dl5_C","s09_dl5_T","s09_dl5_G","s09_dl5_N"
NA,0.35045045045045,0.255405405405405,0.132882882882883,0.258108108108108,0.00315315315315315,0.337798241942235,0.241523650062788,0.138551695269987,0.27668480535789,0.0054416073670992,0.304027504911591,0.225933202357564,0.242141453831041,0.222986247544204,0.00491159135559921,0.18331782421115,0.225192454107098,0.253278064461551,0.326114541916928,0.0120971153032738,0.202306674229533,0.217054263565891,0.272357723577236,0.292021176025714,0.016260162601626,0.42744874715262,0.00968109339407745,0.0030751708428246,0.552164009111617,0.00763097949886105,0.226280527339529,0.212556732223903,0.28517397881997,0.258374756861898,0.0176140047547007,0.183878041140232,0.233580453169051,0.252688733423828,0.320246423723504,0.00960634854338519,0.413100790914622,0.00821334414925978,0.00273778138308659,0.568748732508619,0.0071993510444129
NA,0.359459459459459,0.245495495495495,0.136036036036036,0.254954954954955,0.00405405405405405,0.338777219430486,0.238693467336683,0.143634840871022,0.272613065326633,0.00628140703517588,0.303492375799311,0.228726020659124,0.244466305951795,0.218396458435809,0.00491883915395967,0.156924118094916,0.21867862278995,0.223669740292699,0.389476355638271,0.0112511631841638,0.178483645301569,0.214218188693515,0.244469653998866,0.350066175080355,0.0127623369256948,0.346355353075171,0.00455580865603645,0.00216400911161731,0.642255125284738,0.00466970387243736,0.194726604711476,0.209531013615734,0.258374756861898,0.322455154527772,0.0149124702831208,0.148376318262504,0.232745118513104,0.215203090738227,0.394486791270753,0.00918868121541193,0.351957006692354,0.00506996552423444,0.00283918069357128,0.634252687081728,0.00588116000811195
NA,0.354054054054054,0.245045045045045,0.138288288288288,0.257657657657658,0.00495495495495495,0.331378299120235,0.254713028906577,0.132802681189778,0.275659824046921,0.00544616673648932,0.28923988153998,0.222606120434353,0.249753208292201,0.23395853899309,0.00444225074037512,0.153286523982743,0.211572624989426,0.203451484645969,0.423652821250317,0.00803654513154555,0.164870485914161,0.211382113821138,0.211098506333901,0.404896955946304,0.00775193798449612,0.453189066059225,0.00250569476082005,0.00444191343963554,0.537813211845103,0.0020501138952164,0.170196671709531,0.208018154311649,0.232440025934731,0.379187378430949,0.0101577696131403,0.152448574710243,0.224287355121646,0.193066722355644,0.423410253732902,0.00678709407956563,0.472419387548165,0.00385317379841817,0.00283918069357128,0.518353275197729,0.00253498276211722
NA,0.376126126126126,0.243243243243243,0.139189189189189,0.239189189189189,0.00225225225225225,0.363788767812238,0.228415758591785,0.143336127409891,0.260687342833194,0.00377200335289187,0.293564356435644,0.240594059405941,0.261881188118812,0.200990099009901,0.00297029702970297,0.197868200659843,0.18086456306573,0.18670163268759,0.426613653667202,0.00795194991963455,0.18935526564568,0.189638873132917,0.194554736245037,0.418037436188315,0.00841368878805067,0.635307517084282,0.00341685649202733,0.00353075170842825,0.356378132118451,0.00136674259681093,0.179706073049492,0.202723146747353,0.203047330883942,0.406094661767884,0.00842878755132915,0.185966377780098,0.190038634227838,0.185026626292158,0.434582854756187,0.00438550694371933,0.652605962279457,0.00365037517744879,0.00527276414520381,0.336037314946258,0.00243358345163253
NA,0.347747747747748,0.245495495495495,0.140990990990991,0.257657657657658,0.00810810810810811,0.341575859178541,0.249371332774518,0.132020117351215,0.273679798826488,0.00335289186923722,0.299950421417947,0.244422409519088,0.244918195339613,0.206742687159147,0.00396628656420426,0.270304568527919,0.150761421319797,0.15321489001692,0.420642978003384,0.0050761421319797,0.246643978067688,0.172244280582341,0.1674229532993,0.407354887502363,0.00633390054830781,0.743052391799544,0.00398633257403189,0.00523917995444191,0.246127562642369,0.00159453302961276,0.225740220445213,0.174303004106332,0.18370434406743,0.408363950724011,0.00788848065701318,0.250078312623995,0.154014827190143,0.159444502453796,0.432285684452334,0.00417667327973269,0.749442303792334,0.00415737172987224,0.00476576759278037,0.240316365848712,0.00131819103630095
NA,0.354504504504504,0.243243243243243,0.131981981981982,0.262612612612613,0.00765765765765766,0.33696563285834,0.251466890192791,0.137468566638726,0.269488683989941,0.00461022632020117,0.290466732869911,0.242303872889772,0.242303872889772,0.220953326713009,0.00397219463753724,0.32994923857868,0.126057529610829,0.134771573604061,0.405583756345178,0.00363790186125212,0.304688977122329,0.142938173567782,0.147664965021743,0.399697485346946,0.00501039894119871,0.815924364961841,0.00364506207996355,0.00569540949994305,0.174279530698257,0.000455632759995444,0.281020319930826,0.164180717682663,0.160073497622136,0.388996973627324,0.00572849113705145,0.32609376631513,0.118199853816435,0.12999895583168,0.421948418084995,0.00375900595175942,0.824781991482458,0.00395457310890286,0.00648955587102008,0.164064084364226,0.000709795173392821
NA,0.346396396396396,0.24954954954955,0.130630630630631,0.26981981981982,0.0036036036036036,0.33780385582565,0.230511316010059,0.154233025984912,0.272841575859179,0.00461022632020117,0.289696366351419,0.2284718765555,0.253359880537581,0.223992035838726,0.00447984071677451,0.398138747884941,0.0980541455160745,0.109644670050761,0.38917089678511,0.00499153976311337,0.371903951597655,0.112497636604273,0.122140291170354,0.389393079977311,0.0040650406504065,0.859209477161408,0.00478414397995216,0.0124159927098758,0.122906937008771,0.000683449139993166,0.331603977518374,0.132079550367488,0.139105058365759,0.393104193687851,0.00410722006052745,0.394277957606766,0.0906338101701994,0.102537329017438,0.409940482405764,0.00261042079983293,0.860344827586207,0.00456389452332657,0.0130831643002028,0.120993914807302,0.00101419878296146
NA,0.348198198198198,0.236486486486486,0.147747747747748,0.262162162162162,0.00540540540540541,0.364513422818792,0.232802013422819,0.142197986577181,0.250419463087248,0.0100671140939597,0.279940119760479,0.24750499001996,0.240518962075848,0.224550898203593,0.00748502994011976,0.456214569760555,0.0838480412894492,0.0833403841272527,0.373804890430663,0.00279211439208055,0.416713934581206,0.0983172622423899,0.103611268670826,0.378143316316884,0.00321421818869351,0.837225196491628,0.00968219614990318,0.0234650871397653,0.129057979268709,0.000569540949994305,0.38780804150454,0.106463467358409,0.111759619541721,0.390834414180718,0.00313445741461306,0.469875743969928,0.0744492012112353,0.0787302913229613,0.374960843688003,0.00198391980787303,0.835496957403651,0.00659229208924949,0.027789046653144,0.12920892494929,0.000912778904665314
NA,0.359459459459459,0.24009009009009,0.127477477477477,0.265315315315315,0.00765765765765766,0.331934536298783,0.248006714225766,0.143516575744859,0.269408308854385,0.00713386487620646,0.281,0.2535,0.242,0.2175,0.006,0.501565276250106,0.0886707843303156,0.0696336407479482,0.337253574752517,0.00287672391911329,0.464170920778975,0.0867838910947249,0.0837587445641898,0.362733976176971,0.00255246738513897,0.668641075293314,0.0165166875498348,0.0877093062991229,0.226449481717736,0.000683449139993166,0.43623000432339,0.100302637267618,0.0914396887159533,0.369757890185906,0.00226977950713359,0.506317218335596,0.0870836378824267,0.0563850892763914,0.349169886185653,0.00104416831993317,0.647261663286004,0.0185598377281947,0.0882352941176471,0.245334685598377,0.000608519269776876
NA,0.349099099099099,0.228828828828829,0.138288288288288,0.276126126126126,0.00765765765765766,0.341729638958858,0.243492863140218,0.139378673383711,0.270361041141898,0.00503778337531486,0.292731829573935,0.235087719298246,0.239598997493734,0.229573934837093,0.00300751879699248,0.516500253850059,0.133355897783043,0.0497546116094094,0.297173802673887,0.00321543408360129,0.491019096237474,0.117508035545472,0.0580449990546417,0.33134808092267,0.00207978823974286,0.440596878915594,0.0576375441394236,0.227588563617724,0.273835288757262,0.000341724569996583,0.473411154345006,0.100086467790748,0.0763078253350627,0.348140942498919,0.00205361003026373,0.542132191709303,0.12843270335178,0.0419755664613136,0.285893285997703,0.00156625247989976,0.425354969574037,0.0605476673427992,0.243813387423935,0.269878296146045,0.000405679513184584
NA,0.345945945945946,0.228828828828829,0.139189189189189,0.277927927927928,0.00810810810810811,0.34327731092437,0.245378151260504,0.142857142857143,0.265546218487395,0.00294117647058824,0.280825364871666,0.239053850025164,0.259184700553598,0.215400100654253,0.00553598389531958,0.507784735149772,0.181756642409883,0.0358774750380775,0.272465730242004,0.002115417160264,0.504679965963884,0.159307932305947,0.0475560177744162,0.286943367684599,0.00151271627115439,0.304818316436952,0.18897368720811,0.342749743706573,0.16300261988837,0.000455632759995444,0.493298746217034,0.144076956333766,0.051556420233463,0.309230436662343,0.00183744055339386,0.527305001566252,0.176673279732693,0.0360238070376945,0.258640492847447,0.00135741881591313,0.29868154158215,0.200912778904665,0.33762677484787,0.162170385395538,0.000608519269776876
NA,0.363963963963964,0.214864864864865,0.140540540540541,0.277027027027027,0.0036036036036036,0.339915966386555,0.248319327731092,0.133613445378151,0.273949579831933,0.00420168067226891,0.29133064516129,0.237399193548387,0.267641129032258,0.200100806451613,0.00352822580645161,0.511169402606194,0.197410729395837,0.0314774073447284,0.257996276865798,0.00194618378744288,0.507894488040087,0.188805899593458,0.0351706533043396,0.266521698024014,0.00160726103810154,0.205262558377947,0.257432509397426,0.412575464175874,0.124387743478756,0.000341724569996583,0.502377864245569,0.173584089926502,0.0437743190661479,0.279074794638997,0.00118893212278426,0.519160488670774,0.199853816435209,0.0250600396783962,0.255090320559674,0.000835334655946539,0.205193224464956,0.25063393853332,0.427020996044224,0.116543259965514,0.000608580991987017
NA,0.359459459459459,0.225675675675676,0.142342342342342,0.267117117117117,0.00540540540540541,0.349306431273644,0.231189575451871,0.134089953762085,0.281210592686003,0.00420344682639765,0.289752650176678,0.247349823321555,0.237253912165573,0.223119636547198,0.00252397778899546,0.509730918937214,0.205110847859198,0.0241157556270096,0.259519377221188,0.00152310035539008,0.516214427531436,0.194762219911128,0.0292143329866692,0.25839084806656,0.00141817150420724,0.141473971978585,0.19296047385807,0.56897140904431,0.0961385123590386,0.000455632759995444,0.512970168612192,0.187527021184609,0.0319930825767402,0.265888456549935,0.00162127107652399,0.513521979743135,0.21750026104208,0.0158713584629842,0.252688733423828,0.000417667327973269,0.139263616999696,0.195050207931839,0.570443249822497,0.09453291408865,0.000710011157318186
NA,0.354213609734114,0.227129337539432,0.130238846327174,0.284362325371789,0.00405588102748986,0.358585858585859,0.235690235690236,0.136784511784512,0.266414141414141,0.00252525252525253,0.279210925644917,0.246838644410723,0.251896813353566,0.220030349013657,0.00202326757713708,0.496276865797935,0.219834151294635,0.0188695210695549,0.262988661364021,0.00203080047385344,0.512716271154392,0.201474898364376,0.0222180202325801,0.262550817812234,0.00103999243641864,0.0978471352090215,0.289098986217109,0.538444014124616,0.0740403234992596,0.000569540949994305,0.51664504971898,0.191526156506701,0.0252918287937743,0.265131863380891,0.00140510159965413,0.4781246736974,0.230656781873238,0.0168111099509241,0.272945598830531,0.00146183564790644,0.0968658078912669,0.297596105081651,0.530885485343341,0.0738411603610914,0.000811441322649356
NA,0.357818837314105,0.224876070301938,0.13204146011717,0.280757097791798,0.00450653447498873,0.342060810810811,0.238175675675676,0.136402027027027,0.277871621621622,0.00548986486486487,0.291222729578894,0.244545915778792,0.255707762557078,0.207508878741755,0.00101471334348047,0.487517982567488,0.213421342134213,0.0238639248540239,0.274012016586274,0.00118473385800118,0.494563675900539,0.203365793703319,0.02089439349532,0.280419778765245,0.000756358135577196,0.0697118122793029,0.319398564756806,0.517257090784827,0.093404715799066,0.000227816379997722,0.504863813229572,0.195633376567229,0.0189148292261133,0.278426286208387,0.00216169476869866,0.490237026208625,0.227211026417458,0.0198391980787303,0.261772997807247,0.000939751487939856,0.0686682219292017,0.312404909220002,0.516482401866315,0.102038746323157,0.000405720661324678
NA,0.371505861136159,0.217312894499549,0.13390441839495,0.26961226330027,0.00766456266907124,0.341949152542373,0.227542372881356,0.145762711864407,0.279661016949153,0.00508474576271186,0.310783316378433,0.244150559511699,0.241098677517803,0.201424211597152,0.00254323499491353,0.478970974020479,0.194042481171194,0.0396039603960396,0.285436235931285,0.00194634848100195,0.498061832277583,0.196085846648388,0.0289306986858277,0.275692540417888,0.00122908197031294,0.0454493678095455,0.195922086798041,0.541405627064586,0.216539469187835,0.000683449139993166,0.507565931690445,0.197146562905318,0.0221573713791613,0.272481625594466,0.000648508430609598,0.461675020885547,0.2062447786132,0.0419799498746867,0.28968253968254,0.000417710944026733,0.0489907698549549,0.189877269499949,0.532102647327315,0.228522162491125,0.000507150826655847
NA,0.353471596032462,0.233543733092876,0.144724977457169,0.261947700631199,0.00631199278629396,0.34666099532114,0.238196512122501,0.137388345384943,0.271799234368354,0.00595491280306253,0.302906680265171,0.262111167771545,0.223355430902601,0.209586945436002,0.00203977562468129,0.454683929931455,0.191165270373191,0.0762460861470762,0.275112126597275,0.00279258695100279,0.466294790583341,0.199300368724591,0.0586177555072327,0.274841637515364,0.000945447669471495,0.0379314272696207,0.140676614648593,0.556099783574439,0.264494817177355,0.000797357329992026,0.48357111975789,0.198875918720277,0.043558149589278,0.272913964548206,0.00108084738434933,0.45906432748538,0.199874686716792,0.0677736006683375,0.27297410192147,0.00031328320802005,0.0391520438178314,0.136930723197079,0.567704635358556,0.255604016634547,0.000608580991987017
NA,0.364663352914596,0.223226389516493,0.143696339810212,0.265250790781744,0.00316312697695436,0.351004702864472,0.23300555793074,0.133817870884994,0.278751603249252,0.00342026507054297,0.294839039345938,0.239141543178334,0.241696474195197,0.220746039856924,0.00357690342360756,0.411948887196412,0.226030295337226,0.0995176440720995,0.25971058644326,0.00279258695100279,0.440200434905928,0.213292994232769,0.0861302826888532,0.258674482367401,0.00170180580504869,0.0404420141262247,0.109478241057188,0.696400091136933,0.152996126680337,0.000683526999316473,0.462386511024643,0.202983138780804,0.0717682663207955,0.261024643320363,0.00183744055339386,0.418024227234754,0.216269841269841,0.100355054302423,0.264619883040936,0.000730994152046784,0.0379348818338574,0.106501673597728,0.702099604422355,0.152956689319404,0.000507150826655847
NA,0.35187697874265,0.229760289461782,0.135685210312076,0.277702397105382,0.00497512437810945,0.326609442060086,0.249356223175966,0.143776824034335,0.275965665236051,0.00429184549356223,0.288205128205128,0.256923076923077,0.232307692307692,0.219487179487179,0.00307692307692308,0.373106541423373,0.258441228738258,0.122535330456123,0.243208936278243,0.00270796310400271,0.395669849673821,0.246950931265954,0.109293750590905,0.246856386499007,0.00122908197031294,0.0528654437734989,0.0761080095704683,0.755497322547568,0.114845619232084,0.000683604876381452,0.423692174664937,0.231085170773887,0.0927367055771725,0.250864677907479,0.00162127107652399,0.374269005847953,0.244987468671679,0.128132832080201,0.25219298245614,0.000417710944026733,0.0471650268789938,0.0696825235825134,0.771579267674206,0.110660310376306,0.000912871487980525
NA,0.348594741613781,0.225294650951949,0.121033544877607,0.300090661831369,0.00498640072529465,0.348125807841448,0.243429556225765,0.1292546316243,0.273588970271435,0.00560103403705299,0.295267489711934,0.243312757201646,0.237654320987654,0.218621399176955,0.0051440329218107,0.328425150207328,0.27037319116527,0.17009393247017,0.228822882288229,0.00228484386900229,0.354198184568835,0.270990922844175,0.140223146747353,0.232791225416036,0.00179652042360061,0.102540731457218,0.0464851315939387,0.762675173749573,0.0878432266150165,0.000455736584254301,0.379917855598789,0.259079118028534,0.122892347600519,0.237246000864678,0.000864677907479464,0.330513784461153,0.256161236424394,0.172201336675021,0.240288220551378,0.000835421888053467,0.103864489299118,0.0502079318389289,0.755046150725226,0.0905771376407344,0.000304290495993508
NA,0.355555555555556,0.225850340136054,0.133786848072562,0.279818594104308,0.00498866213151927,0.34703591518823,0.240155776720035,0.126352228472523,0.28212894850714,0.0043271311120727,0.285198555956679,0.258380608561114,0.252707581227437,0.201650335224342,0.00206291903042806,0.273612051455653,0.287576167907921,0.20362220717671,0.233158429248477,0.002031144211239,0.307961422087746,0.275434947049924,0.179084720121029,0.236195158850227,0.00132375189107413,0.27629030420417,0.0410162925828871,0.621966503361057,0.0604990315597585,0.000227868292127151,0.337152740244298,0.267322451626851,0.154577883472057,0.239649767592693,0.00129715706410118,0.272556390977444,0.286236424394319,0.211361737677527,0.22953216374269,0.00031328320802005,0.292626026980424,0.0366162896845522,0.615579673394868,0.0543665686175068,0.000811441322649356
NA,0.353930031803726,0.239890958655157,0.139936392548841,0.261699227623807,0.00454338936846888,0.351610095735422,0.229329852045257,0.120974760661445,0.292863359442994,0.00522193211488251,0.302072538860104,0.240932642487047,0.245077720207254,0.20880829015544,0.00310880829015544,0.230892932712653,0.32551840880237,0.212865002115954,0.228438425730004,0.0022852306390182,0.265128593040847,0.297276853252648,0.198468229954614,0.238086232980333,0.00104009077155825,0.506209410960465,0.0336105730887547,0.419961262390338,0.0397630169761878,0.000455736584254301,0.291319857312723,0.279429250891795,0.183547724570317,0.244514106583072,0.00118906064209275,0.215538847117794,0.326858813700919,0.234440267335004,0.222326649958229,0.000835421888053467,0.518409575007607,0.0318490719139872,0.407039253473983,0.0421949487777665,0.000507150826655847
NA,0.351548269581056,0.245446265938069,0.116575591985428,0.278233151183971,0.00819672131147541,0.338461538461538,0.229010989010989,0.132747252747253,0.295384615384615,0.0043956043956044,0.314478463933575,0.243383497664764,0.233523611831863,0.206019719771666,0.00259470679813181,0.182818451121456,0.328396106644096,0.259754549301735,0.227676682183665,0.00135421074904782,0.219175491679274,0.315052950075643,0.228725416036309,0.235816944024206,0.00122919818456884,0.62811894724849,0.0297368121225931,0.302950894383047,0.0387376096616156,0.000455736584254301,0.248946059885418,0.300183763917414,0.214679494108745,0.235217814290347,0.000972867798075884,0.16938178780284,0.345969089390142,0.265037593984962,0.218567251461988,0.00104427736006683,0.646617303986206,0.02515468100213,0.29485749061771,0.0327619434019677,0.000608580991987017
NA,0.346136259716507,0.230909922267947,0.122542295381802,0.296753543667124,0.00365797896662094,0.353019538188277,0.220692717584369,0.151865008880995,0.271314387211368,0.00310834813499112,0.318418314255983,0.248699271592092,0.237252861602497,0.192507804370447,0.00312174817898023,0.150063478628862,0.304528142192129,0.291917054591621,0.251290732120186,0.00220059246720271,0.179746596066566,0.309852496217852,0.267870650529501,0.241868381240545,0.000661875945537065,0.71607610800957,0.0342941779651362,0.216816679958984,0.0323572974820554,0.000455736584254301,0.199221705761539,0.311858177494325,0.242892660252946,0.244297913739055,0.0017295427521349,0.128863826232247,0.321010860484545,0.306704260651629,0.242272347535505,0.00114870509607352,0.723805659803226,0.0325590830713054,0.21077188355817,0.0320519322446496,0.000811441322649356
NA,0.33670653173873,0.226770929162833,0.136154553817847,0.295768169273229,0.00459981600735971,0.357880556802874,0.225415356982488,0.13515940727436,0.275258194881006,0.00628648405927256,0.31038080333855,0.269692227438706,0.213354199269692,0.202921231090245,0.00365153886280647,0.113255459624175,0.311410191298459,0.311494836634501,0.262739123074319,0.00110038936854579,0.143627080181543,0.302004538577912,0.29500756429652,0.258226172465961,0.00113464447806354,0.743618960802188,0.0675706472196901,0.154854147675479,0.0335004557885141,0.000455788514129444,0.168630418333153,0.307426224191979,0.276618743919576,0.246135552913199,0.00118906064209275,0.100261096605744,0.321879895561358,0.316971279373368,0.260365535248042,0.000522193211488251,0.753828988741252,0.0717111268891368,0.145349426919566,0.0284004462927275,0.000710011157318186
NA,0.37134909596662,0.220676866017617,0.127491886879926,0.273528048215114,0.00695410292072323,0.346606334841629,0.229411764705882,0.122171945701357,0.297285067873303,0.00452488687782805,0.309947643979058,0.253926701570681,0.225130890052356,0.208376963350785,0.00261780104712042,0.0939563230066023,0.33062468257999,0.342305738953784,0.231843575418994,0.00126968004062976,0.117719364599092,0.319024205748865,0.320820726172466,0.241490166414523,0.00094553706505295,0.669097538742024,0.173199635369189,0.112237921604376,0.0447812215132179,0.000683682771194166,0.129499513566101,0.309912441898173,0.310020538320182,0.249918927683494,0.000648578532050589,0.0771801566579634,0.321462140992167,0.359268929503916,0.241462140992167,0.000626631853785901,0.659904655644589,0.189370118673293,0.107313114920377,0.0428035297697535,0.000608580991987017
NA,0.34500466853408,0.239028944911298,0.134453781512605,0.275443510737628,0.00606909430438842,0.345995423340961,0.22837528604119,0.139130434782609,0.28466819221968,0.00183066361556064,0.279411764705882,0.260504201680672,0.236344537815126,0.216911764705882,0.00682773109243697,0.0675469781615033,0.334772304046047,0.368376502454715,0.228457761977315,0.000846453360419841,0.0873676248108926,0.329425113464448,0.354576399394856,0.227968986384266,0.000661875945537065,0.599361896080219,0.22345031905196,0.0848906107566089,0.0914995442114859,0.000797629899726527,0.106258782834288,0.323856880337261,0.33909847584045,0.230137282455951,0.000648578532050589,0.0609921671018277,0.34088772845953,0.365221932114883,0.232375979112272,0.000522193211488251,0.61578253372553,0.216553402982047,0.0775940764783447,0.089157115326098,0.000912871487980525
NA,0.352636534839925,0.233521657250471,0.123822975517891,0.284839924670433,0.0051789077212806,0.334254143646409,0.239871086556169,0.139042357274401,0.284069981583794,0.00276243093922652,0.296101159114858,0.234984193888303,0.249209694415174,0.218651211801897,0.00105374077976818,0.0602674792618927,0.365329270357203,0.368037921110547,0.205603521245979,0.000761808024377857,0.0736573373676248,0.355805597579425,0.358169440242057,0.211232980332829,0.00113464447806354,0.5820419325433,0.135255241567912,0.0676845943482224,0.214562443026436,0.000455788514129444,0.0757755918279105,0.349908118041293,0.35077288941736,0.222894822181386,0.000648578532050589,0.048355091383812,0.356344647519582,0.384647519582245,0.209608355091384,0.0010443864229765,0.574804746931738,0.141900801298306,0.0579166244040978,0.22466781620854,0.000710011157318186
NA,0.346666666666667,0.231428571428571,0.138571428571429,0.281428571428571,0.0019047619047619,0.340455178820251,0.237343241987924,0.137482582443103,0.280074314909429,0.00464468183929401,0.312202852614897,0.250924458531432,0.235076597992604,0.199154780771263,0.00264131008980454,0.0460470628068393,0.404604706280684,0.37328593194515,0.175215845606907,0.000846453360419841,0.0539901664145234,0.383415279878971,0.368664901664145,0.193267776096823,0.000661875945537065,0.528600729261623,0.105628988149499,0.0546946216955333,0.310164083865087,0.000911577028258888,0.0690736136633877,0.373148848773106,0.359528699600043,0.19781645227543,0.000432385688033726,0.0369712793733681,0.393420365535248,0.388407310704961,0.180469973890339,0.000731070496083551,0.544172837001724,0.103763059133786,0.0479764682016432,0.303479054670859,0.000608580991987017
NA,0.337019230769231,0.248076923076923,0.122596153846154,0.287019230769231,0.00528846153846154,0.341303328645101,0.235349273323957,0.144397562119081,0.275668073136428,0.00328176277543366,0.320594479830149,0.242569002123142,0.218683651804671,0.216029723991507,0.00212314225053079,0.0440230274297325,0.421943785980359,0.382153741957332,0.151371486623772,0.000507958008804605,0.0520045385779123,0.409984871406959,0.371123298033283,0.166130862329803,0.00075642965204236,0.4961257976299,0.078281677301732,0.0569735642661805,0.368391066545123,0.000227894257064722,0.0514538968760134,0.382877526753864,0.376067452167333,0.188952545670738,0.000648578532050589,0.0344647519582245,0.431227154046997,0.383185378590078,0.150391644908616,0.000731070496083551,0.477634648544477,0.0813469925955979,0.0442235520843899,0.396186225783548,0.000608580991987017
NA,0.352912621359223,0.22378640776699,0.125728155339806,0.294174757281553,0.00339805825242718,0.337115839243499,0.239716312056738,0.130023640661939,0.288416075650118,0.00472813238770686,0.318230277185501,0.255863539445629,0.227078891257996,0.196162046908316,0.00266524520255864,0.0569759566542499,0.439976295292922,0.369624111073485,0.132492380629868,0.00093125634947511,0.0520045385779123,0.422749621785174,0.375661875945537,0.148638426626324,0.00094553706505295,0.364175022789426,0.0630127620783956,0.0560619872379216,0.516180492251595,0.000569735642661805,0.0474543292617014,0.418657442438655,0.369041184736785,0.164090368608799,0.000756674954059021,0.0554569190600522,0.44490861618799,0.381409921671018,0.117597911227154,0.000626631853785901,0.378233086519931,0.0572066132467796,0.048483619028299,0.515265239882341,0.000811441322649356
NA,0.342479176874081,0.232239098481137,0.138167564919157,0.279764821166095,0.00734933855952964,0.335721107927412,0.238299904489016,0.128939828080229,0.292263610315186,0.00477554918815664,0.30765115034778,0.257356875334403,0.215088282504013,0.214553237025147,0.00535045478865704,0.0915171012529631,0.455130375888927,0.327802235015239,0.125211649170335,0.000338638672536404,0.0753593040847201,0.440620272314675,0.348714069591528,0.133982602118003,0.00132375189107413,0.399384685505925,0.0472880583409298,0.0799908842297174,0.472880583409298,0.000455788514129444,0.0658307210031348,0.428494216841423,0.367203545562642,0.137606745216733,0.000864771376067452,0.0812617505744725,0.463651556298308,0.333716315019845,0.120743680802173,0.000626697305201588,0.405416370828684,0.0446292727457146,0.0827670149102343,0.466477330358049,0.000710011157318186
NA,0.347912524850895,0.231610337972167,0.129224652087475,0.289761431411531,0.00149105367793241,0.331716779825412,0.244422890397672,0.129970902036857,0.288554801163919,0.00533462657613967,0.305630026809651,0.247184986595174,0.22573726541555,0.21769436997319,0.00375335120643432,0.111252222504445,0.437304207941749,0.305985945305224,0.144272288544577,0.00118533570400474,0.101928895612708,0.437027231467474,0.320253403933434,0.140128593040847,0.000661875945537065,0.384571558796718,0.045123062898815,0.189266180492252,0.380355515041021,0.000683682771194166,0.084423305588585,0.435088098583937,0.335855583180197,0.143768241271214,0.000864771376067452,0.106967512796407,0.45983495247049,0.303457641282774,0.129217591141753,0.000522302308576204,0.377015924535957,0.036514859519221,0.201744598843696,0.383710315447814,0.00101430165331169
NA,0.353560682046138,0.228184553660983,0.132397191574724,0.283350050150451,0.00250752256770311,0.332517140058766,0.235063663075416,0.136141038197845,0.29382957884427,0.00244857982370225,0.301775147928994,0.256589564281872,0.232920925228618,0.205486820871436,0.00322754168908015,0.133180933028533,0.446956227245788,0.271695876725087,0.147320294640589,0.000846668360003387,0.119810874704492,0.434704491725768,0.29096926713948,0.153758865248227,0.000756501182033097,0.249658158614403,0.0468322698268004,0.240428441203282,0.462511394712853,0.000569735642661805,0.105189189189189,0.435891891891892,0.311243243243243,0.146594594594595,0.00108108108108108,0.134663602173005,0.45716673631425,0.269849561220226,0.137902214793147,0.000417885499373172,0.251749670351963,0.0405720661324678,0.231463637285729,0.475200324576529,0.00101430165331169
NA,0.348530901722391,0.228470111448835,0.127152988855117,0.292806484295846,0.00303951367781155,0.340149625935162,0.237905236907731,0.124688279301746,0.292269326683292,0.00498753117206983,0.312466270912035,0.249865083648138,0.222342147868322,0.214247166756611,0.00107933081489477,0.179339542760373,0.429889923793395,0.254868755292125,0.134885690093141,0.00101608806096528,0.148179669030733,0.436501182033097,0.271111111111111,0.143167848699764,0.00104018912529551,0.19302643573382,0.0728122151321787,0.156335460346399,0.576686417502279,0.00113947128532361,0.133837837837838,0.444108108108108,0.275243243243243,0.145945945945946,0.000864864864864865,0.179377350605934,0.437421646468868,0.25094024237359,0.131633932302549,0.000626828249059758,0.180849984785475,0.0789126686276499,0.160158231057917,0.579470534536971,0.000608580991987017
NA,0.35025641025641,0.233846153846154,0.125641025641026,0.286666666666667,0.00358974358974359,0.328794755421079,0.238023197175996,0.141200201714574,0.288956127080182,0.00302571860816944,0.321969696969697,0.253246753246753,0.212121212121212,0.20995670995671,0.00270562770562771,0.208213378492803,0.399237933954276,0.249872988992379,0.140982218458933,0.00169348010160881,0.187364040480469,0.418424288281472,0.259056086257448,0.134020618556701,0.00113496642390996,0.141522333637192,0.178441203281677,0.138217866909754,0.541134913400182,0.000683682771194166,0.162486486486486,0.422810810810811,0.276756756756757,0.136972972972973,0.000972972972972973,0.215442482499216,0.401211994566921,0.243130289415944,0.139797304356912,0.000417929161007209,0.141292220306319,0.194948777766508,0.132264935591845,0.531088345674003,0.000405720661324678
